url,title,comments,state,created_at,closed_at
https://api.github.com/repos/ray-project/ray/issues/20227,b'[tune](deps): Bump tensorflow from 2.6.0 to 2.6.1 in /python/requirements/ml',[b'Superseded by #20318.'],closed,2021-11-10 19:57:30,2021-11-13 08:10:16
https://api.github.com/repos/ray-project/ray/issues/21036,b'Bump log4j from 2.14.0 to 2.15.0',"[b'Can be merged once CI pass.', b'`testIsolationInTheSameNamespaces` failed on macOS. Is it relevant? @jovany-wang ', b'> `testIsolationInTheSameNamespaces` failed on macOS. Is it relevant? @jovany-wang\r\n\r\nIt passed after retried.']",closed,2021-12-11 12:18:13,2021-12-12 07:07:51
https://api.github.com/repos/ray-project/ray/issues/18690,b'[tune](deps): Bump tensorflow from 2.5.0 to 2.5.1 in /python/requirements/ml',[b'Superseded by #18696.'],closed,2021-09-17 03:17:18,2021-09-17 03:18:29
https://api.github.com/repos/ray-project/ray/issues/16870,b'[Java] upgrade jar deps to fix cves',[],closed,2021-07-05 03:59:21,2021-07-06 16:04:21
https://api.github.com/repos/ray-project/ray/issues/18076,b'[RLlib](deps): Bump tensorflow from 2.5.0 to 2.5.1 in /python/requirements/rllib',[b'Superseded by #18183.'],closed,2021-08-25 15:11:44,2021-08-28 07:05:46
https://api.github.com/repos/ray-project/ray/issues/16650,b'[Java] Upgrade some deps to fix CVEs',"[b'@ericl @simon-mo Can you help retry the failed cases?\r\n', b'The build is all green now.']",closed,2021-06-24 08:45:17,2021-06-24 17:56:21
https://api.github.com/repos/ray-project/ray/issues/16899,"b'Revert ""Revert ""[Java] upgrade jar deps to fix cves""""'",[],closed,2021-07-06 18:39:34,2021-07-06 21:00:51
https://api.github.com/repos/ray-project/ray/issues/16889,"b'Revert ""[Java] upgrade jar deps to fix cves""'","[b""#16870 looks like it's breaking CI"", b'Per Amog, seems this was a fluke. Should we undo the revert?\n\nOn Tue, Jul 6, 2021, 10:33 AM Richard Liaw ***@***.***> wrote:\n\n> Merged #16889 <https://github.com/ray-project/ray/pull/16889> into master.\n>\n> \xe2\x80\x94\n> You are receiving this because you commented.\n> Reply to this email directly, view it on GitHub\n> <https://github.com/ray-project/ray/pull/16889#event-4984622145>, or\n> unsubscribe\n> <https://github.com/notifications/unsubscribe-auth/AAADUSRPNKYFFXGTYD4BXJ3TWM47PANCNFSM4746SJ2A>\n> .\n>\n', b""Let's undo the revert then"", b'Made the revert PR: https://github.com/ray-project/ray/pull/16899']",closed,2021-07-06 16:54:10,2021-07-06 17:33:31
https://api.github.com/repos/ray-project/ray/issues/16638,b'Security vulnerabilities in Ray 1.4',"[b""@raulchen can you take a look at this? Seems we need to update the java deps since that's in the Python wheel by default."", b""Thanks for reporting this @slimshreydy ! We are working very actively on addressing this. Could you comment on how time sensitive this is for your use case? Usually it takes a few days to update dependencies but if there's more urgency we can think about possible plans. "", b'Appreciate it! We would need this within the next week.\r\n\r\nThanks for your speedy response on this!', b'Just curious, do we need to upgrade all dependencies with CVEs or only fix the high score ones?', b'Let us upgrade them manually for a quick fix. And then introduce a CVE checker.', b""Upgraded guava, commons-io and snakeyaml in #16650\r\nI'm going to create a new PR for log4j because it's a bit complex than others."", b'@slimshreydy Could you help to double check your issue is addressed with #16657 and #16650', b""Thanks! I'll check this out and report back soon. Really appreciate your work and prompt help here!"", b'Just wanted to check, how could I install a version of Ray with these changes incorporated? Would I just install the Ray pinned to a specific commit: https://docs.ray.io/en/master/installation.html#installing-from-a-specific-commit?\r\n\r\n(And I imagine this is the commit I need to pin to, right: https://github.com/ray-project/ray/commit/89b07572da285cc04d101814fc54371b336e7201)', b'> And I imagine this is the commit I need to pin to, right: [89b0757](https://github.com/ray-project/ray/commit/89b07572da285cc04d101814fc54371b336e7201))\r\n\r\nYes.', b""Alright we've had a chance to test this in our images and rescan. Seems like 3 of the 4 key vulnerabilities are gone -- thank you! It does, however, seem like log4j is still stuck at 1.2.17. We're double checking the scan on our end but figured I'd let y'all know.\r\n\r\nAppreciate your work on these fixes!"", b'Thank you @slimshreydy .\r\n\r\nBTW, do you know is there a tool that can check or scan the jar for vulnerabilities?', b""Thanks @slimshreydy, we'll fix this. As a very short term patch, you can probably just `rm` all the jars from the Ray wheels."", b'@jovany-wang I think the tools are using Grype and Trivy to scan containers with Ray.', b'@slimshreydy @robertnishihara Streaming dir is not checked.\r\n\r\n', b'@chaokunyang @ashione  Can you also upgrade these dependencies in streaming?', b""> Alright we've had a chance to test this in our images and rescan. Seems like 3 of the 4 key vulnerabilities are gone -- thank you! It does, however, seem like log4j is still stuck at 1.2.17. We're double checking the scan on our end but figured I'd let y'all know.\r\n> \r\n> Appreciate your work on these fixes!\r\n\r\nBut it's wired that we also use low level guava and snakeyaml in streaming."", b'Thanks @jovany-wang , @chaokunyang , @ashione . Once you have a PR to fix the remaining log4j issue, could you link here? Since this is a security issue, it would be great to fix quickly. Thank you for helping maintaining this!', b""Seems the above was erroneously reverted, @amogkam could you update this issue when that's undone?"", b""Just reverted it back so we're good here"", b'@slimshreydy the issue should be fixed now', b""Awesome, I'll try this out and get this rescanned! Appreciate it."", b""Sorry for delays on getting back to y'all! We've performed our scan again and confirm that log4j has been updated and that there are no outstanding critical or high severity vulnerabilities that we've been able to detect. Appreciate your work on getting this sorted for us!"", b'Thanks a lot for checking again and also bringing this up in the first place :)']",closed,2021-06-23 17:18:22,2021-07-13 22:39:12
https://api.github.com/repos/ray-project/ray/issues/18422,b'Bump pillow from 7.2.0 to 8.3.2 in /doc',[],closed,2021-09-08 03:25:26,2021-10-24 01:36:14
https://api.github.com/repos/ray-project/ray/issues/16169,b'[Serve] Define Java Backend',"[b'@jovany-wang ', b'I think there are several format and lint issues, \r\nhttps://buildkite.com/ray-project/ray-builders-pr/builds/6316#ce636c2f-ec20-4069-b28f-613bfc5124c0/315-368\r\nhttps://buildkite.com/ray-project/ray-builders-pr/builds/6316#500bbdb9-aa28-432f-929f-19c17616e555/140-375\r\n\r\nAdditionally, are these tests ran at all? Can you try add them to https://github.com/ray-project/ray/blob/master/java/test.sh', b'@liuyang-my ping about adding the tests. Thanks!']",closed,2021-06-01 03:29:02,2021-07-02 03:41:18
https://api.github.com/repos/ray-project/ray/issues/17199,b'[tune](deps): Bump gym[atari] from 0.18.0 to 0.18.3 in /python/requirements/tune',[],closed,2021-07-20 02:43:26,2021-07-26 17:53:42
https://api.github.com/repos/ray-project/ray/issues/15992,b'[RLlib](deps): Bump gym[atari] from 0.18.0 to 0.18.3 in /python/requirements/rllib',[],closed,2021-05-21 22:03:12,2021-07-02 16:58:18
https://api.github.com/repos/ray-project/ray/issues/16646,b'Bump pillow from 7.2.0 to 8.2.0 in /doc',"[b""OK, I won't notify you again about this release, but will get in touch when a new version is available. If you'd rather skip all updates until the next major or minor version, let me know by commenting `@dependabot ignore this major version` or `@dependabot ignore this minor version`. You can also ignore all major, minor, or patch releases for a dependency by adding an [`ignore` condition](https://docs.github.com/en/code-security/supply-chain-security/configuration-options-for-dependency-updates#ignore) with the desired `update_types` to your config file.\n\nIf you change your mind, just re-open this PR and I'll resolve any conflicts on it.""]",closed,2021-06-23 23:08:22,2021-07-02 16:50:14
https://api.github.com/repos/ray-project/ray/issues/18696,b'[tune](deps): Bump tensorflow from 2.5.0 to 2.6.0 in /python/requirements/ml',"[b""A newer version of tensorflow exists, but since this PR has been edited by someone other than Dependabot I haven't updated it. You'll get a PR for the updated version as normal once this PR is merged."", b""OK, I won't notify you again about this release, but will get in touch when a new version is available. If you'd rather skip all updates until the next major or minor version, let me know by commenting `@dependabot ignore this major version` or `@dependabot ignore this minor version`. You can also ignore all major, minor, or patch releases for a dependency by adding an [`ignore` condition](https://docs.github.com/en/code-security/supply-chain-security/configuration-options-for-dependency-updates#ignore) with the desired `update_types` to your config file.\n\nIf you change your mind, just re-open this PR and I'll resolve any conflicts on it.""]",closed,2021-09-17 03:18:23,2021-11-05 06:34:27
https://api.github.com/repos/ray-project/ray/issues/11765,b'[ray] Critical security vulnerabilities in Redis/Lua dependency',"[b'Thanks, I believe all those dependencies come from Redis. @barakmich is already working on upgrading our redis dependency. ', b'@wuisawesome We should include this update to 1.0.1? ', b'@barakmich your call. ', b'@barakmich any response?\r\n', b""Won't make the cut for 1.0.1"", b'We have to fix a number of upgrade issues with the latest redis, but it should be available in nightlies soon.', b""As regards Redis: We've been fine this whole time.\r\n\r\nJust because a newer version is available (a major version bump, which means upgrade issues), doesn't mean the CVE applies to the version we currently have. The issue quotes CVE-2020-14147.\r\n\r\nAccording to the folks at Gentoo, it's fixed as of Redis 5.0.9:\xc2\xa0https://security.gentoo.org/glsa/202008-17\r\nAnd according to Debian, it's fixed upstream in 5.0.8:\xc2\xa0https://security-tracker.debian.org/tracker/CVE-2020-14147\r\n(Specifically by commit: https://github.com/antirez/redis/commit/ef764dde1cca2f25d00686673d1bc89448819571)\r\n\r\nWe have 5.0.9 in 1.0.1, 1.0.0, and 0.8.7: https://github.com/ray-project/ray/blob/releases/1.0.0/bazel/ray_deps_setup.bzl -- even by the issue's own statement.\r\n\r\nNow, to be fair, our Windows version currently lags. So we could bump that relatively painlessly, even for 1.0.1 -- 5.0.9 is available.\r\n\r\nLua is used to build redis, sure, but we don't use it directly, and c-ares -- for resolving addresses -- is also not a direct dependency, but in both cases I welcome finding the dependency we might need to bump. \r\n\r\nSo this hasn't truly been a problem this whole time, and we can bump Redis at our leisure.\r\n"", b"">So this hasn't truly been a problem this whole time, and we can bump Redis at our leisure.\r\n\r\n@barakmich I am disappointed that this is your response, it is not an attitude that is friendly to enterprise users. Enterprise users are very sensitive to security issues, and, by extension, Ray developers will need to be sensitive too if enterprise adoption is expected. I am sure it is a big ask to update the Redis dependency, but we cannot suggest to our customers to use Ray when there are known vulnerabilities in the Redis version.\r\n\r\nIt does not matter if other groups have found that the vulnerabilities don't affect the version of Redis Ray depends on, it is in NVD as <6.0.3 (https://nvd.nist.gov/vuln/detail/CVE-2020-14147). As long as it continues to be flagged as a vulnerability in BDBA, we cannot recommend Ray to customers or release tools and products that build on Ray. \r\n\r\nTo be clear, we opened this issue so that we can recommend Ray to enterprise customers. Until these CVEs are resolved, we cannot. "", b""Hey just to recap this conversation: \r\n\r\nIt seems like from a purely technical perspective, Ray has a different threat model than Redis, so a RCE vulnerability for Redis isn't a a dealbreaker (since the attacker that can connect to Redis would have a much easier time executing remote code by connecting as a Ray driver). \r\n\r\nUsing an old version of Redis _is_ still a problem though because from a compliance perspective, downstream patches are not recognized by NVD. Therefore, we could think of upgrading to Redis >= 6.0.3 as a high priority enterprise compliance feature? \r\n\r\n@devin-petersohn @barakmich does this sound right? "", b'> Therefore, we could think of upgrading to Redis >= 6.0.3 as a high priority enterprise compliance feature?\r\n@wuisawesome Thanks, that will solve the problem.', b""@wuisawesome +1 to upgrading to Redis >= 6.0.3 to unblock our enterprise users. Maybe we should break out upgrading Redis as a separate issue for tracking since we've already got #11371 in progress. Perhaps I was hasty earlier; my focus was on the security risks to Ray's users and didn't account for enterprise requirements.\r\n\r\nTo be clear for the community; this vulnerability (CVE-2020-14147) is not present in current Ray and has not been since 2020-07-03 nightly or release [0.8.6](https://github.com/ray-project/ray/releases/tag/ray-0.8.6).\r\n\r\nHere is the work we did to support that conclusion:\r\n\r\nQ: When was this vulnerability fixed in Redis?:\r\n* https://nvd.nist.gov/vuln/detail/CVE-2020-14147\r\n   * Has references to the pull request that fixes this: https://github.com/redis/redis/pull/6875\r\n   * And the specific commit that does as well: https://github.com/antirez/redis/commit/ef764dde1cca2f25d00686673d1bc89448819571\r\n* This patch was backported to the 5.0 release branch on 2020-02-10.\r\n   * Specifically this commit that exists in the 5.0.8 and 5.0.9 release branch: https://github.com/redis/redis/commit/16b2d07f0a9b58027611dab7f97788d37cb5ab84\r\n* The release SHAs that contain that commit in Redis are:\r\n   * 5.0.8: https://github.com/redis/redis/commit/1f7d08b76dc83fd2aa43ee7fc04ab4ee01016628\r\n   * 5.0.9: https://github.com/redis/redis/commit/ce878b6ed5df1a7b3e87a8af2d1262de4c5bb828\r\n\r\nQ: How about Ray?\r\n* Ray was updated to build against Redis 5.0.9 on 2020-07-02\r\n   * https://github.com/ray-project/ray/commit/a8e4ddbd57f2cdc9a274138904a8857f8427dc39\r\n* Before that it was on 5.0.3 -- which may still be vulnerable.\r\n\r\nQ: How do we know Ray built the right Redis?\r\n* In the above commit, the SHA256 of the 5.0.9 source used was db9bf149e237126f9bb5f40fb72f33701819555d06f16e9a38b4949794214201 which matches the reported sha256sum of https://github.com/antirez/redis/archive/5.0.9.tar.gz (as of time of writing).\r\n* We can look in that archive and verify that the sha256 of the file inside matches that needed to fix the vulnerability:\r\n    * From the git commit referenced in 5.0.9 (ce878b6):\r\n       * `57bc18e91a747a846ba76c070d9213452283c0ed9e652861ee7fabf87d590878  deps/lua/src/lua_struct.c`\r\n    * From the tarball with the exact sha256 that ray built against:\r\n       * `57bc18e91a747a846ba76c070d9213452283c0ed9e652861ee7fabf87d590878  deps/lua/src/lua_struct.c`\r\n   * Commit from the NIST page (ef764dde1cca2f25d00686673d1bc89448819571):\r\n       * `57bc18e91a747a846ba76c070d9213452283c0ed9e652861ee7fabf87d590878  deps/lua/src/lua_struct.c`"", b'>To be clear for the community; this vulnerability (CVE-2020-14147) is not present in current Ray and has not been since 2020-07-03 nightly or release 0.8.6.\r\n\r\nThis has not been independently verified by NIST. The links on the NVD are there for information only and are links to third party resources. It should be up to the user whether to accept these third party opinions, and we should be careful not to obfuscate the fact that NIST has this CVE classified as up to (excluding) Redis 6.0.3, which means Ray is currently vulnerable (scroll to the bottom of the [page](https://nvd.nist.gov/vuln/detail/CVE-2020-14147#vulnConfigurationsArea) to see it). We do not yet know if the only changes necessary to fix the vulnerability are those found in the PR, NIST is currently reanalyzing the CVE.\r\n\r\n**According to the NVD this vulnerability is still present in Ray.** \r\n\r\nI do not think we should close this issue in favor of opening an issue for tracking an update to Redis. The issue is not resolved.', b'@aregm #11371 fixes this in nightly Ray; can you verify the issue no longer exists in the latest wheels?', b'Thanks @ericl, we began testing earlier today. It takes some time to get results back and we will share once we have them.', b'@ericl , thanks for updating the dependencies, but only redis and c-ares are updated. Lua dependency vulnerability still persists. Can you please update Lua to version 5.4.1?', b'@ericl @richardliaw The Lua version is still a problem, updating Lua to 5.4.1 will resolve the issue.', b""@devin-petersohn does the tool provide any more info (e.g., location or file or something)? We don't directly use Lua in the project (and I can't find references to it in the codebase right now). Redis uses Lua for some stuff, so it must have something to do with Redis."", b'@robertnishihara @zhe-thoughts The tool scans the binary and its dependencies, and as the Lua is a dynamic library loaded by redis-server and is a part of the Redis package dependencies, it triggers the scan and the list of vulnerabilities. Look for the file liblua.so and links liblua.so.5.1, liblua.so.5.1.5. It also could be installed in your build dependencies on a system level.\r\n\r\nOutput from the tool \r\n-----------------------\r\nCurrent version - 5.1.5 OUTDATED\r\nLatest version - 5.4.1\r\nCVE-2020-15889\r\nCVE-2020-24342\r\nCVE-2020-15888\r\nCVE-2014-5461\r\nCVE-2020-15945\r\n\r\nSo if you are not actively using it, then just the upgrade of the version should be sufficient. The scan tool needs to see a reference to the right version of the library and appropriate symbols. ', b""@barakmich any idea why upgrading redis doesn't also pull in the newest Lua? I don't think we have a direct dependency."", b'@zhe-thoughts @ericl - ping. Any updates?', b'@aregm seems like Redis team is not upgrading Lua, see https://github.com/redis/redis/issues/7715. The issue linked says they they have patched their Lua so it is secure: ""The Lua fix for CVE-2014-5461 is resolved by #7733.""\r\n\r\nSo there\'s not much we can do other than removing our dependency on Redis entirely (which is impossible to do in the short term).', b'Eric, I think you wanted to link to the redis PR https://github.com/redis/redis/pull/7733 instead of the Ray PR in the last post :)', b'https://github.com/redis/redis/pull/7733 - is being reviewed by a security specialist. ', b""Thanks for the update @aregm . So in summary, the work we have done on this issue (upgrading the Redis version used in Ray), combined with redis/redis#7733, should be adequate to address the security concern your team identified, right?\r\n\r\nI really appreciate everyone's work and collaboration on this so far."", b'For a given use case and context looks good, but should be updated for the next release.', b'OK great, thanks for following up @aregm ']",closed,2020-11-02 20:13:43,2020-12-15 05:19:52
https://api.github.com/repos/ray-project/ray/issues/18183,b'[RLlib](deps): Bump tensorflow from 2.5.0 to 2.6.0 in /python/requirements/rllib',"[b""Dependabot tried to update this pull request, but something went wrong. We're looking into it, but in the meantime you can retry the update by commenting `@dependabot rebase`."", b""Dependabot tried to update this pull request, but something went wrong. We're looking into it, but in the meantime you can retry the update by commenting `@dependabot rebase`."", b""Dependabot tried to update this pull request, but something went wrong. We're looking into it, but in the meantime you can retry the update by commenting `@dependabot rebase`."", b""Dependabot tried to update this pull request, but something went wrong. We're looking into it, but in the meantime you can retry the update by commenting `@dependabot rebase`."", b""Dependabot tried to update this pull request, but something went wrong. We're looking into it, but in the meantime you can retry the update by commenting `@dependabot rebase`.""]",closed,2021-08-28 07:05:41,2021-10-12 15:56:37
https://api.github.com/repos/ray-project/ray/issues/13647,b'[tune](deps): Bump pillow from 7.2.0 to 8.1.0 in /python/requirements',"[b'@dependabot rebase', b""OK, I won't notify you again about this release, but will get in touch when a new version is available.\n\nIf you change your mind, just re-open this PR and I'll resolve any conflicts on it.""]",closed,2021-01-23 08:33:53,2021-01-25 18:40:46
